시도,시군구,업종대분류,분류,업종중분류,1년 미만,1~2년,2~3년,3~5년,5년 이상,합계,평균
충청남도,서산시,생활서비스,기타,사진,0,0,0,5,10,15,4.67
충청남도,서산시,생활서비스,기타,운송/배달/택배,6,10,10,28,58,112,3.97
충청남도,서산시,생활서비스,기타,장례/묘지,3,0,0,3,5,11,3.5
충청남도,서산시,생활서비스,기타,행사/이벤트,0,0,0,4,2,6,4.33
충청남도,서산시,생활서비스,기타,개인/가정용품수리,9,2,1,18,29,59,3.85
충청남도,서산시,생활서비스,기타,법무세무회계,5,0,5,30,53,93,4.3
충청남도,서산시,생활서비스,기타,주유소/충전소,0,2,6,40,36,84,4.26
충청남도,서산시,생활서비스,기타,예식/의례/관혼상제,4,0,0,8,7,19,3.63
충청남도,서산시,생활서비스,기타,개인서비스,1,0,0,1,6,8,4.31
충청남도,서산시,생활서비스,기타,자동차/이륜차,2,1,16,134,127,280,4.33
충청남도,서산시,생활서비스,기타,주택수리,2,2,1,11,18,34,4.13
충청남도,서산시,생활서비스,기타,기타서비스업,0,0,0,3,4,7,4.57
충청남도,서산시,소매,기타,가방/신발/액세서리,10,5,6,78,35,134,3.84
충청남도,서산시,소매,기타,운동/경기용품소매,6,1,9,53,32,101,3.95
충청남도,서산시,소매,기타,종교용품판매,0,0,0,0,1,1,5.0
충청남도,서산시,소매,기타,의약/의료품소매,2,0,4,7,7,20,3.7
충청남도,서산시,소매,기타,예술품/골동품/수석/분재,0,1,3,2,3,9,3.56
충청남도,서산시,소매,기타,자동차/자동차용품,3,3,8,39,51,104,4.2
충청남도,서산시,소매,기타,선물/팬시/기념품,6,2,6,67,34,115,3.99
충청남도,서산시,소매,기타,화장품소매,17,3,6,84,33,143,3.7
충청남도,서산시,소매,기타,의복의류,58,12,23,233,141,467,3.73
충청남도,서산시,소매,기타,사진/광학/정밀기기소매,13,1,2,57,23,96,3.71
충청남도,서산시,소매,기타,페인트/유리제품소매,5,0,0,4,13,22,3.8
충청남도,서산시,소매,기타,기타판매업,2,2,7,42,89,142,4.47
충청남도,서산시,소매,기타,유아용품,0,0,0,2,7,9,4.78
충청남도,서산시,소매,기타,사무/문구/컴퓨터,5,2,6,46,28,87,3.96
충청남도,서산시,소매,기타,중고품소매/교환,0,0,2,3,15,20,4.6
충청남도,서산시,소매,기타,가정/주방/인테리어,21,2,21,150,111,305,4.0
충청남도,서산시,소매,기타,철물/난방/건설자재소매,13,2,8,30,60,113,3.98
충청남도,서산시,소매,기타,취미/오락관련소매,0,2,2,8,6,18,3.89
충청남도,서산시,소매,기타,가전제품소매,10,1,3,21,19,54,3.57
충청남도,서산시,소매,기타,음/식료품소매,104,17,119,270,147,657,3.33
충청남도,서산시,소매,기타,애견/애완/동물,2,1,1,0,3,7,2.86
충청남도,서산시,소매,기타,종합소매점,171,49,40,235,131,626,2.96
충청남도,서산시,소매,기타,시계/귀금속소매,0,1,0,13,14,28,4.41
충청남도,서산시,소매,기타,건강/미용식품,10,6,4,35,61,116,4.04
충청남도,서산시,소매,기타,책/서적/도서,2,1,2,13,8,26,3.83
충청남도,서산시,소매,기타,가구소매,5,1,1,29,11,47,3.78
충청남도,서산시,숙박,기타,캠프/별장/펜션,1,2,2,11,12,28,4.02
충청남도,서산시,숙박,기타,유스호스텔,0,0,0,0,1,1,5.0
충청남도,서산시,숙박,기타,민박/하숙,0,2,0,5,7,14,4.14
충청남도,서산시,숙박,기타,모텔/여관/여인숙,10,7,7,28,88,140,4.18
충청남도,서산시,숙박,기타,호텔/콘도,7,6,0,2,1,16,1.59
충청남도,서산시,스포츠,기타,운영관리시설,1,1,0,1,4,7,3.71
충청남도,서산시,스포츠,기타,실내운동시설,2,5,1,21,15,44,3.86
충청남도,서산시,스포츠,기타,실외운동시설,0,1,2,1,12,16,4.41
충청남도,서산시,음식,기타,음식배달서비스,1,0,1,4,8,14,4.21
충청남도,서산시,음식,기타,부페,3,5,2,2,6,18,2.89
충청남도,서산시,음식,기타,일식/수산물,37,26,21,91,95,270,3.51
충청남도,서산시,음식,기타,제과제빵떡케익,22,8,9,35,61,135,3.63
충청남도,서산시,음식,기타,닭/오리요리,29,19,14,62,85,209,3.59
충청남도,서산시,음식,기타,커피점/카페,71,56,36,53,58,274,2.6
충청남도,서산시,음식,기타,중식,12,10,7,20,26,75,3.31
충청남도,서산시,음식,기타,패스트푸드,28,18,8,43,35,132,3.09
충청남도,서산시,음식,기타,유흥주점,47,51,54,131,175,458,3.57
충청남도,서산시,음식,기타,별식/퓨전요리,17,9,2,12,32,72,3.26
충청남도,서산시,음식,기타,한식,274,179,120,412,503,1488,3.27
충청남도,서산시,음식,기타,양식,12,7,5,10,21,55,3.16
충청남도,서산시,음식,기타,기타음식업,5,8,15,40,145,213,4.4
충청남도,서산시,음식,기타,분식,46,29,29,72,102,278,3.37
충청남도,서산시,학문/교육,학원,보습교습입시,4,2,5,78,36,125,4.08
충청남도,서산시,학문/교육,기타,도서관/독서실,1,0,0,12,16,29,4.43
충청남도,서산시,학문/교육,학원,기타,6,3,4,61,41,115,4.06
충청남도,서산시,학문/교육,학원,컴퓨터,0,0,0,0,2,2,5.0
충청남도,서산시,학문/교육,기타,학문교육기타,0,1,0,10,4,15,4.1
충청남도,서산시,학문/교육,기타,학교,2,1,2,1,62,68,4.73
충청남도,서산시,학문/교육,기타,특수교육기관,0,0,0,0,1,1,5.0
충청남도,서산시,학문/교육,학원,음악미술무용,3,2,2,36,30,73,4.16
충청남도,서산시,학문/교육,기타,유아교육,1,0,1,20,82,104,4.74
충청남도,서산시,학문/교육,학원,예능취미체육,2,1,2,12,17,34,4.13
충청남도,서산시,학문/교육,학원,어학,5,2,3,64,22,96,3.95
